userID	bookID	bookRating	bookID_encoded
522	0684833395	10	400
522	0743211375	5	412
522	0743211383	10	413
522		10	467
523	0060391626	6	6
523	0060392452	8	7
523	0060938455	10	18
523		5	467
523	0312195516	7	55
523	0316284955	9	79
523	0446670111	7	279
523	0449005615	10	284
523	0767902521	7	423
524	0060930535	10	15
524	0061015725	9	29
524	0385492081	10	178
524	043935806X	10	218
524	0440241073	8	244
524	044651652X	10	256
524	0452282152	9	312
524	0971880107	1	449
525	0345391055	6	115
525	0425180638	7	211
525	0439064872	5	215
525	044021145X	6	222
525	0440211727	6	223
525	0440213525	6	225
525		5	467
525	044022165X	6	231
525	0446601241	8	260
525	0446608815	5	270
525	0515133973	5	324
525	055356451X	4	350
525	0553572997	5	351
525	059035342X	5	361
525	0804111359	5	437
525	1559029838	6	459
526	0345313860	5	94
526	0345337662	6	95
526	0439064872	10	215
527	006101351X	5	28
527	0316899984	8	91
527	0345439104	9	127
527	0440211263	8	221
527	0446610100	8	274
527	0446611867	9	277
527	0671038184	6	379
527	0671510053	6	383
528	059035342X	9	361
528	1558744150	9	456
529	0060976845	8	21
529		8	467
529	0312195516	9	55
529	0385336179	6	168
529	0385505833	4	182
529	0385511612	5	186
529	043935806X	8	218
529	0446607657	8	268
529	0609804138	9	363
530	0060096195	8	1
530	014025448X	9	43
530	0142001430	9	48
530	034541389X	7	120
530	0385335881	6	167
530	0385497466	6	179
530	0385722206	8	192
530	0440235596	6	241
530	0441003257	9	247
530	0449005615	9	284
530	0451191145	9	303
530	0553250426	8	331
530	0689817851	7	409
530	0743418204	7	420
530	0805063897	8	440
531	0060928336	8	13
531	0312995423	9	76
531	0345413903	8	121
531	0345436911	9	125
531	0375725784	7	145
531	0385504209	10	181
531	0425182878	10	212
531	0440224624	6	234
531	0441569595	7	250
531	0446610038	10	273
531	0449212602	8	286
531	0671027360	9	376
531	0671027387	10	377
531	0671042262	3	381
531	0767902521	9	423
531	0842329218	5	444
532	0060928336	7	13
532		8	467
532	014029628X	9	45
532	0312924585	8	65
532	0345387651	8	114
532	0385474016	9	173
532	0385722206	9	192
532	0553279912	8	343
532	0553280341	6	344
532	059035342X	10	361
532	0679745203	8	395
532	0684865742	8	404
532	0804111359	8	437
533	002542730X	8	0
533	0345348036	9	101
533	0345370775	8	108
533	0345413350	9	119
533	0385479565	9	174
533	0385492081	9	178
533	0440211263	10	221
533	0440221595	9	230
533	0449003787	9	282
533	0451156609	8	292
533	0553279912	8	343
533	067102423X	9	373
533	0679751521	5	397
533	0743211383	9	413
533		9	467
534	0142004235	10	51
534	0312306326	6	61
534	0385484518	7	175
534	0439064872	8	215
534		8	467
534	0446310786	10	252
534	059035342X	8	361
535	0060959037	9	20
535	006099486X	8	26
535	0142001740	10	49
535	0312924585	9	65
535	0345353145	10	104
535	0345417623	8	122
535	0380718340	8	154
535	0440226430	8	238
535	0441172717	10	248
535	0446601241	8	260
535	0452282829	8	313
535	0515131229	7	320
535	051513287X	6	323
535	0553579606	8	353
535	0671021001	8	372
535	0671510053	9	383
535	080411109X	9	436
536	0515126772	10	316
536	0515128546	10	317
537		8	467
537	0156628708	8	54
537	0425152251	8	201
537	0743227441	8	415
538	0060916508	10	10
538	0062502182	10	31
538	0312195516	9	55
538	0316769487	9	85
538		10	467
538	0316780375	7	88
538	0345313860	9	94
538	0345337662	9	95
538	0345351525	8	103
538	0345384466	9	112
538	034538475X	8	113
538	0380002930	9	149
538	0449212602	10	286
538	0451524934	10	307
538	0452264464	10	310
538	0684833395	10	400
538	0684874350	9	407
539	0060987103	8	23
539	006101351X	8	28
539	0345337662	7	95
539	0345384466	6	112
539	0805063897	10	440
539	0971880107	1	449
540	0316602906	9	81
540	0316693006	10	83
540	0316693200	8	84
540		10	467
540	0385510438	10	185
540	0515136530	10	326
540	0743211375	6	412
541	0151008116	7	52
541	0156628708	7	54
541	0375725784	7	145
541	0553272535	10	336
542		9	467
542		9	467
542	0590353403	8	360
543	0060175400	8	4
543	0060934417	9	17
543	0060987103	6	23
543	0061009059	8	27
543	0316666343	8	82
543	0316693200	5	84
543	0345446860	6	130
543	0375705856	9	142
543	0375706771	8	143
543	0385486804	9	176
543	0385492081	9	178
543		8	467
543	0440221595	8	230
543	0446610399	6	275
543	0446670111	7	279
543	0446672211	9	281
543	0449221512	8	290
543	0515132020	5	321
543	0553284789	8	347
543	0671011367	6	370
543	0684848783	7	403
543	0786868716	6	428
543	0805063897	8	440
544	0140298479	9	46
544		10	467
544	0375725784	10	145
544	0440211263	7	221
544	0679751521	9	397
545	0316666343	6	82
545	0399501487	10	198
545	0446605239	10	263
546	0151008116	10	52
546	0451167317	9	296
546	0451177096	8	300
546	0451184963	8	302
546	0679735771	10	394
547	0060915544	10	9
547	0061009059	9	27
547	0142001430	9	48
547	0425192725	7	214
547	0609804138	10	363
548		7	467
549	0330332775	6	93
549	0345387651	5	114
549		7	467
549	0553271636	9	335
549	0743412028	7	418
550	0515133973	8	324
551	0060934417	8	17
551		5	467
551	0316781266	5	89
551	0345378482	6	109
551	0345446860	10	130
551	0375700757	7	136
551		10	467
551	0425172546	10	209
551	0446605484	10	264
551	0446611212	10	276
551		10	467
551	0449003795	10	283
551	0449005615	10	284
551	0449907481	10	291
551	0679745203	10	395
551	0767902521	10	423
551	0805063897	10	440
551	0971880107	5	449
552	0971880107	1	449
553	0070212570	8	36
553	1878424319	9	466
554	0060915544	9	9
554	0060959037	9	20
554		8	467
554	0345424719	7	123
554	0375725784	6	145
554	0425152251	7	201
554	0451169530	8	297
554	0452264464	9	310
554	0452282152	9	312
555	0142001740	10	49
555	0446606189	9	265
555	0446608815	8	270
555	0515135062	7	325
556	0061009059	7	27
556	0345337662	8	95
556	0345361792	8	105
556	0345369947	7	107
556	0440180295	8	219
556	0441569595	7	250
556	1400034779	8	453
557		9	467
557	0316182540	9	78
557	0316601950	3	80
557	0316666343	6	82
557	0385335482	8	165
557	0385484518	10	175
557	0440212561	10	224
557	0446605239	5	263
557	0446608955	8	271
557	0451169530	10	297
557	0451172817	10	298
557	0679746048	8	396
557	0743237188	8	416
558	0060173289	7	3
558		8	467
558	0312278586	5	58
558	0312305060	8	60
558		7	467
558	0385335482	7	165
558	0385492081	9	178
558	0399501487	7	198
558	0452260116	8	309
558	067976402X	8	398
558	0767905180	6	424
558	080213825X	4	432
558	080410526X	8	433
558	0804111359	8	437
558	0871136791	8	446
558	1573229326	5	463
559	0060929871	7	14
559	0099771519	7	37
559		7	467
559	0312282990	8	59
559	0312421273	8	62
559	0312924585	7	65
559	0345339711	6	98
559	034536676X	7	106
559	0345387651	8	114
559	0440213525	5	225
559	0440221471	6	229
559	0440224675	8	235
559	044023722X	6	243
559	0446532231	7	259
559	0679735771	7	394
559	0812550706	8	442
559	1573229571	9	464
560	0312980159	4	71
560	0316666343	10	82
560	044021145X	9	222
560	0440234743	8	239
560	0440235162	9	240
560	0446531332	5	258
560	0446606189	8	265
560	0446606812	10	267
560	0671014196	4	371
560	0671041789	10	380
560	0842329218	10	444
561	0156528207	10	53
561	0440206154	8	220
561	044651652X	7	256
561	0684872153	5	406
561	080410753X	6	435
562	0060502258	9	8
562	0060928336	9	13
562	0312966091	9	66
562	0312966970	9	67
562	0312971346	9	68
562	0345369947	9	107
562	0345370775	9	108
562	034540288X	8	118
562	0385474016	9	173
562	0385479565	8	174
562	0440206154	8	220
562	044021145X	8	222
562	0440211727	8	223
562	0440222656	9	232
562	0440224624	8	234
562	0449212602	10	286
562	059035342X	10	361
562	0671024248	9	374
563	0060930535	6	15
563	0060987529	7	24
563	0061009059	7	27
563	0064407667	8	33
563	0066214122	4	35
563	0140293248	8	44
563	0312983271	9	72
563	0316777730	7	87
563		7	467
563	0345339738	10	99
563	0345417623	8	122
563	0345436911	8	125
563	0375705856	6	142
563	0380710218	8	152
563	0385265700	9	163
563	0385497466	7	179
563	0399501487	8	198
563	0425169863	7	208
563		8	467
563	043935806X	9	218
563	0440211727	8	223
563	0440213525	8	225
563	0440214041	8	226
563		7	467
563	0440222656	7	232
563	0440224624	7	234
563		8	467
563	0440226430	9	238
563	0440235596	10	241
563		8	467
563	044023722X	8	243
563	0440414806	10	245
563	0440998050	8	246
563	0446608955	9	271
563	0446609404	6	272
563	0446610100	7	274
563	0449005615	9	284
563	0451203771	10	305
563	0452282152	9	312
563	0553579754	6	354
563	0553582135	7	357
563	0609804138	7	363
563	0670892963	7	364
563	0671793489	8	388
563	0671867113	7	389
563	0679429220	9	391
563	0679751521	9	397
563	068484477X	8	402
563	0684867621	6	405
563		6	467
563	0804106304	7	434
563	080410753X	7	435
563	0804114986	8	438
564	0312278586	4	58
564	0345313860	9	94
564	0345384466	8	112
564	0440206154	8	220
564	0440214041	8	226
564	0440224675	7	235
564	1558743669	8	455
564	1558745157	6	458
565	0060987103	7	23
565	0064407667	7	33
565		7	467
565	0142001740	8	49
565	0316666343	8	82
565	0345391802	8	116
565	0345465083	10	131
565	0385730586	9	193
565	0446670111	6	279
565	0671001795	6	365
565	0671867113	7	389
565	1400031354	9	451
566	0345339681	9	96
566	0380789035	9	158
566	0385420161	10	169
566	038550926X	7	184
566	0553273914	9	337
566	059035342X	9	361
566	0671510053	9	383
566	0679745203	10	395
566	068484477X	10	402
566	0767902521	9	423
567	0060934417	9	17
567	0345337662	4	95
567	0440212561	10	224
567	0440215625	10	227
567	0441569595	1	250
567	0590353403	5	360
568	006099486X	9	26
568	006101351X	5	28
568	0316601950	7	80
568	0345446860	7	130
568	0385265700	7	163
568	0385497466	5	179
569	0061009059	8	27
569	0316284955	8	79
569	0345351525	7	103
569	0345378490	9	110
569	0345384466	9	112
569	0440215625	7	227
569	0446607657	9	268
569	0743457358	7	421
570		8	467
570		8	467
570	0312422156	8	63
570	0345446860	9	130
570	0375702709	7	137
570	0375727132	9	147
570	0375727345	9	148
570	0380731851	8	156
570	0446670251	8	280
570	0679429220	8	391
570	0743237188	8	416
570	0767905385	9	425
570	0971880107	2	449
571	0142001740	10	49
571	0380789019	9	157
571	038079487X	9	159
571	0385479565	10	174
571	0446310786	10	252
571	0671011367	8	370
572	006101351X	8	28
572	0062502182	10	31
572	0345337662	9	95
572		10	467
572	0440224675	8	235
572	0553279912	10	343
572	0805063897	7	440
573	014029628X	8	45
573	0142001430	8	48
573	0151008116	7	52
573	0312966091	6	66
573	0345353145	6	104
573	038550926X	8	184
573	042516098X	5	204
573		10	467
573	0671001795	6	365
573	0743206045	5	411
573	0743227441	9	415
573	0767905180	8	424
573	1400031354	8	451
574	0060930535	3	15
574	0312966091	8	66
574	0312966970	8	67
574	0312971346	8	68
574	0312976275	6	69
574	0312980140	8	70
574	0312983867	6	74
574	0375706771	8	143
574	0380018179	7	151
574	038079487X	7	159
574	0385505833	9	182
574	0440225701	4	236
574	0446610038	8	273
574	0446610399	6	275
574	0451202341	7	304
574	0553268880	5	334
574	0553279912	5	343
574		3	467
575	0142001740	10	49
575	0156628708	8	54
575	0316769487	10	85
575	0345313860	9	94
575	0345337662	9	95
575	0345351525	7	103
575	0375700757	8	136
575	0375705856	10	142
575	0385504209	10	181
575	0385511612	8	186
575		8	467
575	0439136350	9	216
575	0439139597	8	217
575	043935806X	9	218
575	0440211727	10	223
575	0440219078	10	228
575	0446310786	8	252
575	0452282152	10	312
575	0590353403	8	360
575	0671617028	10	384
575	0684801523	5	399
575	0684833395	9	400
575	1592400876	9	465
576	0330332775	6	93
576	0552998486	5	328
576	1400031354	7	451
577	0060173289	9	3
577	0060502258	8	8
577	0060928336	9	13
577	0060930535	9	15
577	0156528207	10	53
577	0345342968	8	100
577	0345443284	7	128
577	037570504X	7	141
577	0375706771	8	143
577	0380012863	6	150
577	0385420161	7	169
577	0385484518	8	175
577		8	467
577	0385497466	8	179
577	0439064872	8	215
577		8	467
577	044021145X	8	222
577	0440213525	7	225
577	0440214041	7	226
577		6	467
577	0440221595	7	230
577	0440225701	7	236
577		7	467
577	0553208845	9	329
577	0553274295	10	338
577	0553296981	10	348
577	067976402X	8	398
577	0767902521	8	423
577	0804106304	8	434
578	0060958022	9	19
578	0061015725	6	29
578	0064407667	9	33
578	0345342968	10	100
578	0375703861	10	140
578	0440180295	10	219
578	0446612545	7	278
578		7	467
578	055356451X	8	350
578		8	467
578	0671510053	10	383
578	0743227441	10	415
578	0743237188	8	416
579	0441790348	10	251
579	0743227441	8	415
580	0060096195	9	1
580	0060977493	7	22
580	0345353145	6	104
580	0452260116	7	309
580	0452282829	9	313
580	0515133973	7	324
580	067102423X	5	373
580	0671617028	5	384
580	080410526X	8	433
580	0804106304	7	434
581	0142001430	8	48
581	0316096199	9	77
582	0060930535	9	15
582	0060987529	9	24
582	0064407667	7	33
582	014029628X	8	45
582		7	467
582	0156528207	9	53
582	0345313860	9	94
582	0345339703	10	97
582	0345339711	10	98
582	0345339738	10	99
582	0345351525	9	103
582	0345369947	9	107
582	034538475X	7	113
582	034540288X	7	118
582	0446310786	10	252
582		6	467
582	0451526341	9	308
582	055321313X	10	330
582	0553250426	7	331
582	0671038184	4	379
582	0684801523	8	399
582	0689817851	7	409
582	0743237188	8	416
582	080410753X	10	435
583	0060175400	9	4
583	0316666343	10	82
583	0316693006	9	83
583	0316693200	10	84
583	037570504X	10	141
583	0385265700	8	163
583	0440224675	7	235
583	0446531332	9	258
583	0446672211	10	281
583	0671021001	10	372
583	0743203631	9	410
583	0786881852	9	429
584	0345313860	9	94
584	0439136350	10	216
584	043935806X	10	218
584	0440235596	7	241
584	0515135062	8	325
584	0812511816	10	441
585	0060930535	9	15
585	0060987103	9	23
585	0064407667	9	33
585	0140244824	9	42
585		7	467
585	0316601950	9	80
585		9	467
585	0316899984	8	91
585	0345435168	7	124
585	0345439104	9	127
585	0375702709	8	137
585	0375703055	9	138
585	0375706771	10	143
585	0375707972	9	144
585	0375727345	10	148
585	0380730138	8	155
585	038079487X	5	159
585	0385335881	10	167
585	0385336179	10	168
585	0385720106	8	188
585	0425162443	9	205
585	0425167313	7	207
585	0440226104	7	237
585	0449219364	8	287
585	0452282829	8	313
585	0671003755	7	366
585	0671038184	9	379
585	0743237188	10	416
585	0971880107	6	449
585	1400034779	9	453
585	1558744150	8	456
586	0446605239	10	263
587	0060502258	9	8
587	0142001740	10	49
587	0440221595	9	230
587	0515132020	6	321
588	0061097101	8	30
588	0151008116	7	52
588	0316666343	8	82
588	0316781266	4	89
588	0345443284	9	128
588	0375502238	7	134
588	0385474016	7	173
588	0385510438	7	185
588	0446605239	10	263
588	0449003787	9	282
588	0449219364	10	287
588	0449219461	7	288
588	0449221482	10	289
588	0452282152	4	312
588	0515131229	10	320
588	0515132020	9	321
588	0553271636	9	335
588	0553280341	4	344
588	0553280368	10	345
588	0553284789	10	347
588		7	467
588	0786868716	10	428
589	0060934417	9	17
589	0142001430	10	48
589	0312966970	9	67
589	0312990456	9	75
589	0316601950	8	80
589	0316666343	10	82
589	0316781266	10	89
589	0345436911	5	125
589	0345438329	8	126
589	0345439104	8	127
589	0375707972	7	144
589	0375725784	8	145
589	0385265700	7	163
589	038572179X	10	191
589		8	467
589	0446672211	10	281
589	0553280341	7	344
589	0609804138	5	363
589	0671027360	6	376
589	0671028375	9	378
589	0743418174	6	419
589	0786867647	8	427
589	0842329129	8	443
590	0316769487	1	85
591	0440212561	10	224
591	0971880107	2	449
592	0060987561	5	25
592	0142000205	5	47
592	0316284955	5	79
592		5	467
592	0345313860	5	94
592	0345337662	5	95
592	0345339681	5	96
592	0345351525	5	103
592	0345378482	5	109
592	034538475X	5	113
592	0375506039	5	135
592	0375727345	5	148
592	0380710218	5	152
592	0380730138	5	155
592	0385472951	5	172
592		5	467
592		5	467
592		5	467
592	0385505833	5	182
592	0425147622	5	200
592	0425154092	5	202
592	0425163407	5	206
592	0425180638	5	211
592	0439136350	5	216
592	044021145X	5	222
592	0440211727	5	223
592	0440214041	5	226
592		5	467
592	044022165X	5	231
592		5	467
592	0440236703	5	242
592	0446604666	5	261
592	0451160525	5	293
592	0451167317	5	296
592	0451184963	5	302
592	0452282829	5	313
592	0553582135	5	357
592	0670892963	5	364
592	067102423X	5	373
592	0671693816	5	385
592	0671708635	5	386
592		5	467
592	067976402X	5	398
592	0743237188	5	416
592	0767905385	5	425
592	0842329218	5	444
592	0842329242	5	445
592	1573225789	5	461
593		6	467
593	0452282152	8	312
593	1400032717	8	452
593	1400034779	8	453
594		5	467
594	0142000205	9	47
594	0151008116	8	52
594	0316284955	8	79
594	0316666343	5	82
594	0345339681	8	96
594	0345378490	5	110
594	0345391055	5	115
594	0345424719	9	123
594	0375727345	9	148
594	0380710218	5	152
594	0425147622	5	200
594	0440206154	6	220
594	0440211727	5	223
594	0440213525	5	225
594	0440221471	5	229
594	0446359866	5	253
594		7	467
594	0446601241	5	260
594	0446606812	5	267
594	0446672211	7	281
594	0451176464	5	299
594	0553268880	5	334
594	0671011367	5	370
594	067102423X	6	373
594	0679735771	4	394
594	068484477X	8	402
594	0743418174	8	419
594	0804114986	8	438
594	080411868X	7	439
594	1573225789	9	461
595	0060930535	6	15
595	0140293248	6	44
595	0312195516	9	55
595	0312278586	8	58
595	0345436911	9	125
595	0385336179	10	168
595	044021145X	8	222
595	0440221471	8	229
595		8	467
595	0440235162	8	240
595	0446604801	8	262
595	0446605239	10	263
595	0671003755	7	366
595	0671004530	8	368
595	0671014196	7	371
595	0786868716	7	428
595	0842329129	10	443
595	0842329218	10	444
595	1400034779	9	453
595	1558743669	10	455
595	1558745157	10	458
596	0060173289	10	3
596	0060502258	10	8
596	014023313X	9	41
596	0156628708	8	54
596	0312195516	9	55
596	0316780375	6	88
596	0316789089	8	90
596	0385474016	6	173
596	0385492081	8	178
596	044023722X	7	243
596	0553271636	6	335
596	0553279912	6	343
596	0553280341	7	344
596	0553284789	8	347
596	0684874350	10	407
596	0743225406	9	414
596	0767905385	8	425
596	1400031354	7	451
596	1400034779	8	453
597	0671021001	8	372
597	0971880107	7	449
598	0060915544	8	9
598	0060959037	10	20
598	0142000205	8	47
598	0316781266	6	89
598	0375702709	10	137
598	038082101X	10	161
598		8	467
598	0452283205	8	314
598	0553280341	7	344
598	0743227441	10	415
598	0767905385	9	425
599	0316666343	10	82
599	0316969443	10	92
599	0375706771	9	143
599	0425169863	8	208
599	0446606812	10	267
599	0446672211	10	281
599	0842329218	10	444
600	0142001805	8	50
600	0312924585	9	65
600	0312971346	7	68
600	0312976275	7	69
600	0440206154	7	220
600	0446670251	7	280
601	0060930535	9	15
601	0060932759	10	16
601	0060987529	7	24
601	0061015725	7	29
601	0140293248	7	44
601	0312282990	10	59
601	031242227X	8	64
601	0312983867	3	74
601	0316777730	7	87
601	0345361792	10	105
601	038550926X	7	184
601		10	467
601	044651862X	9	257
601	0446672211	9	281
601	0451166892	10	295
601	0671027360	7	376
601	068484267X	10	401
602	0060987561	8	25
602		8	467
602	0375506039	8	135
602	0380730138	7	155
602	0385720106	8	188
602	0440235162	9	240
602	0446604801	9	262
602	0446607657	7	268
602	0452282152	9	312
602	0452282829	8	313
602	0553250531	8	332
602	0553279378	7	341
602	0786868716	7	428
603	0060930535	10	15
603	0312195516	9	55
603	0316601950	10	80
603	0375726403	9	146
603	0971880107	4	449
604	0060199652	9	5
604	0060392452	8	7
604	0060987103	9	23
604		8	467
604	0316780375	8	88
604	0345361792	10	105
604	0375726403	10	146
604	0380789035	9	158
604	0385504209	10	181
604	0385722206	9	192
604	055321313X	8	330
604	0553277472	9	340
604	0670892963	4	364
604	0802130208	8	431
604	0805063897	8	440
605	0060928336	10	13
605	043935806X	10	218
605		10	467
605	0446605239	10	263
605	0446606812	8	267
605	0446608955	10	271
605	0446610399	10	275
605	0451184963	10	302
605	0553296981	9	348
605	0679734775	8	393
605	0786881852	9	429
605	080410526X	9	433
605	1558743669	10	455
605	1558744630	10	457
606		9	467
606	0316666343	10	82
606	0316789089	7	90
606	0385335482	8	165
606		8	467
606	0446364193	8	254
606	0446610038	10	273
606	0446612545	9	278
606	0743411250	8	417
606	0743418174	8	419
607		10	467
607	0316666343	9	82
607	0440211263	10	221
607	0446608955	10	271
607	0446611867	10	277
608	0060915544	8	9
608	0060921145	5	11
608	0060977493	10	22
608	0312282990	9	59
608	0345342968	9	100
608	0375412824	9	133
608	0375502238	10	134
608	038542017X	9	170
608	0385498802	7	180
608	0440226104	8	237
608		6	467
608	0449907481	9	291
608	0553268880	8	334
608	0743227441	10	415
608	0804106304	10	434
609		9	467
609	0312278586	8	58
609	0316284955	10	79
609		10	467
609	0385335482	9	165
609	0679746048	9	396
609	080411868X	9	439
610	0060916508	10	10
610	0060921145	10	11
610	0060922532	8	12
610	0060930535	10	15
610	0060987529	10	24
610	0312305060	10	60
610	031242227X	10	64
610		9	467
610	0375726403	10	146
610	0440180295	10	219
610	0449005615	9	284
610	0804106304	10	434
611	0060392452	8	7
611	0312195516	4	55
611	0345424719	6	123
611	0385424728	7	171
611		4	467
611	0440214041	6	226
611		6	467
611	0440234743	5	239
611		7	467
611	0446310786	10	252
611	0446604666	9	261
611	0452282152	7	312
611	0452283205	8	314
611	0671028375	5	378
611	1400034779	8	453
612	0060929871	9	14
612	0061097101	7	30
612	014029628X	8	45
612	0312265867	9	57
612	0312966091	9	66
612	0312966970	9	67
612	0312980140	9	70
612	0312983271	7	72
612	0312990456	9	75
612	0316601950	8	80
612	0316666343	9	82
612	0385508042	8	183
612		8	467
612		8	467
612	0515131229	9	320
612	055321313X	9	330
612	0671001795	9	365
612	0743237188	8	416
612	0743418174	8	419
612	080411868X	8	439
612	1573229326	7	463
613	0345337662	9	95
613	0812550706	10	442
614	0060977493	6	22
614	0312265867	7	57
614	0312282990	8	59
614	031298328X	5	73
614	0312983867	7	74
614	0316284955	7	79
614	0375726403	10	146
614	0385474016	8	173
614	043935806X	7	218
614	0446310786	10	252
614	1400031354	10	451
614	1400034779	10	453
614	1573225789	10	461
615	0060173289	7	3
615	0060392452	8	7
615	0060930535	10	15
615	0061009059	10	27
615	0140293248	8	44
615	0316601950	6	80
615	0375706771	7	143
615	0385484518	10	175
615		7	467
615	0446605239	7	263
615	0671001795	8	365
615	0671003755	8	366
615	0671038184	8	379
615	080410526X	7	433
615	1573225789	10	461
616	0061009059	7	27
616	0312195516	7	55
616	0312306326	5	61
616	0312966970	8	67
616	0312971346	9	68
616	0312976275	8	69
616	0312983867	9	74
616	0316969443	8	92
616	0380012863	8	150
616	0380718340	8	154
616	044023722X	7	243
616	0553280368	8	345
617	014025448X	8	43
617		6	467
617	0399144463	6	196
617		9	467
617		10	467
617	0440226104	10	237
617	0446310786	10	252
617	0671042858	6	382
618	0156528207	10	53
618	0316776963	10	86
618	0316777730	10	87
618	0385484518	10	175
618		8	467
618	0553279912	7	343
618	0786867647	10	427
618	0804111359	10	437
619	0060175400	7	4
619	0140177396	10	40
619	0142001740	7	49
619		9	467
619	0316284955	8	79
619	0385424728	8	171
619		7	467
619		8	467
619	0385497466	8	179
619	0385504209	5	181
619	043935806X	8	218
619	059035342X	9	361
619	0743418204	9	420
620	0060938455	8	18
620	0316776963	7	86
620	0375706771	8	143
620	0380813815	10	160
620	0385720106	8	188
620		6	467
620	0441569595	6	250
620	0446310786	8	252
620	0671027360	9	376
620	0671758896	8	387
620	1573225517	6	460
621	0142001805	9	50
621	0385504209	8	181
622	0061097101	9	30
622	0312924585	5	65
622	0312971346	9	68
622	0345337662	5	95
622	0375706771	5	143
622	0375727345	5	148
622	0380018179	5	151
622	0385484518	9	175
622	0425172546	8	209
622	044021145X	5	222
622	0446310786	5	252
622	0446359866	5	253
622	0446605239	9	263
622	0446610038	5	273
622	0553260111	7	333
622	0553274295	10	338
622		10	467
622	0671693816	8	385
622	0671758896	5	387
622	0671867113	8	389
622	0684872153	9	406
623	038572179X	8	191
623	0871136791	10	446
623	0971880107	4	449
624	0425158616	7	203
624	042516098X	7	204
624		7	467
624	0440214041	5	226
624	1592400876	7	465
625	006016848X	7	2
625	0099771519	5	37
625		5	467
625	0385722206	7	192
625	1878424319	7	466
626	0060934417	8	17
626	0070212570	8	36
626	014025448X	9	43
626	0316666343	8	82
626	0345339681	8	96
626	0375700757	9	136
626	0380730138	8	155
626	0385265700	10	163
626	0399501487	9	198
626	044021145X	10	222
626		9	467
626	0449219461	8	288
626	0452264464	9	310
626	055321313X	7	330
626		6	467
626	0671024248	5	374
626	068484477X	8	402
626	080410526X	8	433
626	0842329129	8	443
626	1558744150	8	456
626	1573225789	8	461
627	0316666343	10	82
627	0316969443	10	92
627	0345443284	5	128
627	038550926X	10	184
627	0446605239	10	263
627	0671041789	8	380
627	0679746048	6	396
627	0786868716	10	428
628	0060502258	5	8
628	0316693200	10	84
628		10	467
628	0385497466	10	179
628		10	467
628	0446606189	10	265
628	0446607657	10	268
628	0553279912	10	343
629	0060938455	8	18
629	0064407667	4	33
629	0380813815	8	160
629	0380977788	10	162
629	0449221482	7	289
629	0449221512	8	290
629	0451166892	8	295
629	0553280368	7	345
629	0553284789	7	347
629	0684865742	7	404
629	0743418174	7	419
629	1573225517	10	460
630	014023313X	10	41
630		8	467
630	0375727345	8	148
630	0446605239	9	263
630	0743418204	8	420
631	0345339681	10	96
631	0553274295	10	338
631	0842329129	10	443
631	0842329218	10	444
631	0842329242	10	445
632	1592400876	6	465
633	0060987529	7	24
633	0345339703	10	97
633	0385424728	7	171
633	0439064872	7	215
633	0553260111	8	333
633		8	467
633	0684801523	6	399
634		7	467
634	0142004235	10	51
634	0446531332	8	258
634		10	467
634	059035342X	6	361
634	0671014196	6	371
634	0679746048	7	396
634	0743418174	7	419
635	002542730X	8	0
635	0060175400	9	4
635	0060934417	9	17
635	0060987103	6	23
635	0064407667	8	33
635	0140067477	8	38
635	0156528207	10	53
635	0316096199	9	77
635	0316769487	7	85
635	0375725784	7	145
635	0385265700	5	163
635	0385512104	8	187
635	0385730586	9	193
635	0440211727	8	223
635	0440219078	10	228
635	0440221471	9	229
635	044022165X	7	231
635	0440226104	6	237
635	0440998050	10	246
635	0446364193	9	254
635	0452282152	9	312
635	0609804138	7	363
635		5	467
635	0679746048	8	396
635	0684874350	7	407
635	080411109X	8	436
635	0894805770	9	447
635	089480829X	7	448
635	1558743669	8	455
636	0312983271	9	72
636	0316666343	9	82
636	034538475X	8	113
636	034540288X	8	118
636	0425172546	9	209
636	0440180295	4	219
636	0449219364	7	287
636	055356451X	8	350
636	0671021001	8	372
637		3	467
637	0684867621	8	405
638	002542730X	8	0
638	0060934417	9	17
638	0140298479	7	46
638	0142001430	8	48
638	0312195516	8	55
638	0316666343	9	82
638	0380977788	8	162
638	0385722206	9	192
638	0452282152	8	312
638	055321313X	10	330
638	080411109X	8	436
638	1573229326	7	463
639	006099486X	8	26
639	0345342968	10	100
639	043935806X	9	218
639	0446670251	8	280
639	0743227441	9	415
640	0971880107	6	449
641	0060502258	10	8
641	0061009059	9	27
641	006101351X	10	28
641		9	467
641	0316284955	9	79
641	0316899984	5	91
641	0345339703	10	97
641	0345342968	10	100
641	0345465083	10	131
641	0375703055	9	138
641	037570504X	5	141
641	0375706771	9	143
641	0375727345	5	148
641	038079487X	9	159
641		9	467
641	0385497466	5	179
641	0439064872	10	215
641		10	467
641	0439139597	10	217
641		10	467
641	043935806X	10	218
641	0440211727	10	223
641	0440213525	10	225
641	0440214041	9	226
641	0446394521	5	255
641	0451172817	8	298
641	0515126772	9	316
641	0515128546	9	317
641	0515128554	9	318
641	0515130389	9	319
641	0515131229	10	320
641	0515132020	9	321
641	051513287X	10	323
641	0515133973	10	324
641	0515136530	10	326
641	055321313X	10	330
641	0553277472	10	340
641	0553280414	10	346
641	0553572997	10	351
641	059035342X	10	361
641	0671041789	10	380
641	0679751521	10	397
641	067976402X	10	398
641	0804106304	9	434
641	0842329129	9	443
641	0842329242	9	445
