longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,longitude^2,longitude latitude,longitude housing_median_age,longitude total_rooms,longitude total_bedrooms,longitude population,longitude households,longitude median_income,latitude^2,latitude housing_median_age,latitude total_rooms,latitude total_bedrooms,latitude population,latitude households,latitude median_income,housing_median_age^2,housing_median_age total_rooms,housing_median_age total_bedrooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms total_bedrooms,total_rooms population,total_rooms households,total_rooms median_income,total_bedrooms^2,total_bedrooms population,total_bedrooms households,total_bedrooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,longitude^3,longitude^2 latitude,longitude^2 housing_median_age,longitude^2 total_rooms,longitude^2 total_bedrooms,longitude^2 population,longitude^2 households,longitude^2 median_income,longitude latitude^2,longitude latitude housing_median_age,longitude latitude total_rooms,longitude latitude total_bedrooms,longitude latitude population,longitude latitude households,longitude latitude median_income,longitude housing_median_age^2,longitude housing_median_age total_rooms,longitude housing_median_age total_bedrooms,longitude housing_median_age population,longitude housing_median_age households,longitude housing_median_age median_income,longitude total_rooms^2,longitude total_rooms total_bedrooms,longitude total_rooms population,longitude total_rooms households,longitude total_rooms median_income,longitude total_bedrooms^2,longitude total_bedrooms population,longitude total_bedrooms households,longitude total_bedrooms median_income,longitude population^2,longitude population households,longitude population median_income,longitude households^2,longitude households median_income,longitude median_income^2,latitude^3,latitude^2 housing_median_age,latitude^2 total_rooms,latitude^2 total_bedrooms,latitude^2 population,latitude^2 households,latitude^2 median_income,latitude housing_median_age^2,latitude housing_median_age total_rooms,latitude housing_median_age total_bedrooms,latitude housing_median_age population,latitude housing_median_age households,latitude housing_median_age median_income,latitude total_rooms^2,latitude total_rooms total_bedrooms,latitude total_rooms population,latitude total_rooms households,latitude total_rooms median_income,latitude total_bedrooms^2,latitude total_bedrooms population,latitude total_bedrooms households,latitude total_bedrooms median_income,latitude population^2,latitude population households,latitude population median_income,latitude households^2,latitude households median_income,latitude median_income^2,housing_median_age^3,housing_median_age^2 total_rooms,housing_median_age^2 total_bedrooms,housing_median_age^2 population,housing_median_age^2 households,housing_median_age^2 median_income,housing_median_age total_rooms^2,housing_median_age total_rooms total_bedrooms,housing_median_age total_rooms population,housing_median_age total_rooms households,housing_median_age total_rooms median_income,housing_median_age total_bedrooms^2,housing_median_age total_bedrooms population,housing_median_age total_bedrooms households,housing_median_age total_bedrooms median_income,housing_median_age population^2,housing_median_age population households,housing_median_age population median_income,housing_median_age households^2,housing_median_age households median_income,housing_median_age median_income^2,total_rooms^3,total_rooms^2 total_bedrooms,total_rooms^2 population,total_rooms^2 households,total_rooms^2 median_income,total_rooms total_bedrooms^2,total_rooms total_bedrooms population,total_rooms total_bedrooms households,total_rooms total_bedrooms median_income,total_rooms population^2,total_rooms population households,total_rooms population median_income,total_rooms households^2,total_rooms households median_income,total_rooms median_income^2,total_bedrooms^3,total_bedrooms^2 population,total_bedrooms^2 households,total_bedrooms^2 median_income,total_bedrooms population^2,total_bedrooms population households,total_bedrooms population median_income,total_bedrooms households^2,total_bedrooms households median_income,total_bedrooms median_income^2,population^3,population^2 households,population^2 median_income,population households^2,population households median_income,population median_income^2,households^3,households^2 median_income,households median_income^2,median_income^3,median_house_value
-117.92,33.65,25.0,1679.0,470.0,1314.0,473.0,4.1026,13905.126400000001,-3968.008,-2948.0,-197987.68,-55422.4,-154946.88,-55776.16,-483.778592,1132.3225,841.25,56498.35,15815.5,44216.1,15916.449999999999,138.05248999999998,625.0,41975.0,11750.0,32850.0,11825.0,102.565,2819041.0,789130.0,2206206.0,794167.0,6888.265399999999,220900.0,617580.0,222310.0,1928.222,1726596.0,621522.0,5390.8164,223729.0,1940.5297999999998,16.83132676,-1639692.505088,467907.50336,347628.16000000003,23346707.2256,6535409.408,18271336.0896,6577124.7872,57047.17156864,-133523.4692,-99200.2,-6662285.432,-1864963.76,-5213962.512,-1876867.784,-16279.149620799997,-73700.0,-4949692.0,-1385560.0,-3873672.0,-1394404.0,-12094.4648,-332421314.72,-93054209.6,-260155811.52,-93648172.64,-812264.2559679999,-26048528.0,-72825033.6,-26214795.2,-227375.93824,-203600200.32,-73289874.24,-635685.069888,-26382123.68,-228827.27401599998,-1984.7500515392,38102.652125,28308.0625,1901169.4774999998,532191.575,1487871.765,535588.5425,4645.466288499999,21031.25,1412458.75,395387.5,1105402.5,397911.25,3451.31225,94860729.64999999,26554224.5,74238831.89999999,26723719.549999997,231790.13070999997,7433285.0,20781567.0,7480731.5,64884.6703,58099955.4,20914215.3,181400.97186,7528480.85,65298.82776999999,566.374145474,15625.0,1049375.0,293750.0,821250.0,295625.0,2564.125,70476025.0,19728250.0,55155150.0,19854175.0,172206.63499999998,5522500.0,15439500.0,5557750.0,48205.55,43164900.0,15538050.0,134770.41,5593225.0,48513.244999999995,420.783169,4733169839.0,1324949270.0,3704219874.0,1333406393.0,11565397.6066,370891100.0,1036916820.0,373258490.0,3237484.738,2898954684.0,1043535438.0,9051180.7356,375640991.0,3258149.5341999996,28259.79763004,103823000.0,290262600.0,104485700.0,906264.34,811500120.0,292115340.0,2533683.7079999996,105152630.0,912049.0059999999,7910.723577199999,2268747144.0,816679908.0,7083532.7496,293979906.0,2549856.1572,22116.36336264,105823817.0,917870.5953999999,7961.217557479999,69.052201165576,211500.0
-118.17,34.08,39.0,787.0,181.0,731.0,179.0,3.2279,13964.1489,-4027.2336,-4608.63,-92999.79000000001,-21388.77,-86382.27,-21152.43,-381.440943,1161.4463999999998,1329.12,26820.96,6168.48,24912.48,6100.32,110.00683199999999,1521.0,30693.0,7059.0,28509.0,6981.0,125.8881,619369.0,142447.0,575297.0,140873.0,2540.3573,32761.0,132311.0,32399.0,584.2499,534361.0,130849.0,2359.5949,32041.0,577.7941,10.41933841,-1650143.475513,475898.194512,544601.8071,10989785.184300002,2527510.9509,10207792.845900001,2499582.6531,45074.87623431,-137248.12108799999,-157062.11039999998,-3169432.8432,-728929.2816,-2943907.7616,-720874.8144,-12999.507337439998,-179736.57,-3626991.81,-834162.03,-3368908.5300000003,-824944.77,-14876.196777,-73190834.73,-16832961.990000002,-67982846.49,-16646962.41,-300194.022141,-3871367.37,-15635190.870000001,-3828589.83,-69040.810683,-63145439.37,-15462426.33,-278833.329333,-3786284.97,-68277.928797,-1231.2532199097,39582.09331199999,45296.40959999999,914058.3167999999,210221.79839999997,849017.3184,207898.90559999997,3749.0328345599996,51835.68,1046017.44,240570.72,971586.72,237912.47999999998,4290.266447999999,21108095.52,4854593.76,19606121.759999998,4800951.84,86575.376784,1116494.88,4509158.88,1104157.92,19911.236592,18211022.88,4459333.92,80414.994192,1091957.28,19691.222928,355.0910530128,59319.0,1197027.0,275301.0,1111851.0,272259.0,4909.6359,24155391.0,5555433.0,22436583.0,5494047.0,99073.9347,1277679.0,5160129.0,1263561.0,22785.7461,20840079.0,5103111.0,92024.2011,1249599.0,22533.9699,406.35419799,487443403.0,112105789.0,452758739.0,110867051.0,1999261.1951000001,25782907.0,104128757.0,25498013.0,459804.67130000005,420542107.0,102978163.0,1857001.1863,25216267.0,454723.9567,8200.01932867,5929741.0,23948291.0,5864219.0,105749.2319,96719341.0,23683669.0,427086.6769,5799421.0,104580.7321,1885.90025221,390617891.0,95650619.0,1724863.8719000001,23421971.0,422367.48709999997,7616.53637771,5735339.0,103425.1439,1865.06157539,33.632582453639,158500.0
-121.9,39.59,20.0,1465.0,278.0,745.0,250.0,3.0625,14859.61,-4826.021000000001,-2438.0,-178583.5,-33888.200000000004,-90815.5,-30475.0,-373.31875,1567.3681000000004,791.8000000000001,57999.350000000006,11006.02,29494.550000000003,9897.5,121.244375,400.0,29300.0,5560.0,14900.0,5000.0,61.25,2146225.0,407270.0,1091425.0,366250.0,4486.5625,77284.0,207110.0,69500.0,851.375,555025.0,186250.0,2281.5625,62500.0,765.625,9.37890625,-1811386.4590000003,588291.9599000001,297192.2,21769328.650000002,4130971.5800000005,11070409.450000001,3714902.5,45507.55562500001,-191062.17139000006,-96520.42000000001,-7070120.765000001,-1341633.8380000002,-3595385.6450000005,-1206505.25,-14779.6893125,-48760.0,-3571670.0,-677764.0,-1816310.0,-609500.0,-7466.375,-261624827.5,-49646213.0,-133044707.5,-44645875.0,-546911.96875,-9420919.6,-25246709.0,-8472050.0,-103782.6125,-67657547.5,-22703875.0,-278122.46875,-7618750.0,-93329.6875,-1143.288671875,62052.10307900002,31347.362000000005,2296194.2665000004,435728.33180000004,1167689.2345000003,391842.025,4800.06480625,15836.000000000002,1159987.0,220120.40000000002,589891.0,197950.00000000003,2424.8875000000003,84969047.75,16123819.3,43209515.75,14499837.500000002,177623.00937500002,3059673.56,8199484.9,2751505.0000000005,33705.936250000006,21973439.750000004,7373637.500000001,90327.05937500001,2474375.0,30311.093750000004,371.31089843750004,8000.0,586000.0,111200.0,298000.0,100000.0,1225.0,42924500.0,8145400.0,21828500.0,7325000.0,89731.25,1545680.0,4142200.0,1390000.0,17027.5,11100500.0,3725000.0,45631.25,1250000.0,15312.5,187.578125,3144219625.0,596650550.0,1598937625.0,536556250.0,6572814.0625,113221060.0,303416150.0,101817500.0,1247264.375,813111625.0,272856250.0,3342489.0625,91562500.0,1121640.625,13740.09765625,21484952.0,57576580.0,19321000.0,236682.25,154296950.0,51777500.0,634274.375,17375000.0,212843.75,2607.3359375,413493625.0,138756250.0,1699764.0625,46562500.0,570390.625,6987.28515625,15625000.0,191406.25,2344.7265625,28.722900390625,93800.0
-122.27,37.8,10.0,105.0,42.0,125.0,39.0,0.9722,14949.952899999998,-4621.806,-1222.7,-12838.35,-5135.34,-15283.75,-4768.53,-118.87089399999999,1428.8399999999997,378.0,3968.9999999999995,1587.6,4725.0,1474.1999999999998,36.749159999999996,100.0,1050.0,420.0,1250.0,390.0,9.722,11025.0,4410.0,13125.0,4095.0,102.08099999999999,1764.0,5250.0,1638.0,40.8324,15625.0,4875.0,121.52499999999999,1521.0,37.9158,0.9451728399999999,-1827930.7410829999,565108.21962,149499.529,1569745.0545,627898.0218,1868744.1125,583048.1631,14534.344209379999,-174704.26679999995,-46218.06,-485289.62999999995,-194115.85199999998,-577725.75,-180250.43399999998,-4493.319793199999,-12227.0,-128383.5,-51353.4,-152837.5,-47685.299999999996,-1188.70894,-1348026.75,-539210.7,-1604793.75,-500695.64999999997,-12481.443869999997,-215684.28,-641917.5,-200278.25999999998,-4992.577548,-1910468.75,-596066.25,-14858.861749999998,-185972.66999999998,-4635.964865999999,-115.56628314679999,54010.15199999999,14288.4,150028.19999999998,60011.27999999999,178605.0,55724.75999999999,1389.1182479999998,3779.9999999999995,39690.0,15875.999999999998,47250.0,14741.999999999998,367.49159999999995,416744.99999999994,166698.0,496124.99999999994,154791.0,3858.6617999999994,66679.2,198449.99999999997,61916.399999999994,1543.46472,590625.0,184275.0,4593.6449999999995,57493.799999999996,1433.2172399999997,35.727533351999995,1000.0,10500.0,4200.0,12500.0,3900.0,97.22,110250.0,44100.0,131250.0,40950.0,1020.81,17640.0,52500.0,16380.0,408.324,156250.0,48750.0,1215.25,15210.0,379.15799999999996,9.451728399999999,1157625.0,463050.0,1378125.0,429975.0,10718.505,185220.0,551250.0,171990.0,4287.402,1640625.0,511875.0,12760.125,159705.0,3981.1589999999997,99.2431482,74088.0,220500.0,68796.0,1714.9608,656250.0,204750.0,5104.049999999999,63882.0,1592.4635999999998,39.69725928,1953125.0,609375.0,15190.624999999998,190125.0,4739.474999999999,118.146605,59319.0,1478.7161999999998,36.861740759999996,0.9188970350479999,137500.0
-117.08,32.61,27.0,2264.0,525.0,1485.0,468.0,3.3514,13707.7264,-3817.9788,-3161.16,-265069.12,-61467.0,-173863.8,-54793.44,-392.381912,1063.4121,880.47,73829.04,17120.25,48425.85,15261.48,109.289154,729.0,61128.0,14175.0,40095.0,12636.0,90.4878,5125696.0,1188600.0,3362040.0,1059552.0,7587.5696,275625.0,779625.0,245700.0,1759.485,2205225.0,694980.0,4976.829,219024.0,1568.4551999999999,11.231881959999999,-1604900.6069119999,447008.95790399995,370108.6128,31034292.569599997,7196556.36,20355973.704,6415215.9552,45940.07425696,-124504.288668,-103085.4276,-8643904.003199998,-2004438.8699999999,-5669698.518,-1786814.0784,-12795.574150319999,-85351.31999999999,-7156866.24,-1659609.0,-4694322.6,-1479422.88,-10594.311623999998,-600116487.68,-139161288.0,-393627643.2,-124052348.16,-888352.648768,-32270175.0,-91278495.0,-28766556.0,-206000.50379999998,-258187743.0,-81368258.4,-582687.13932,-25643329.919999998,-183634.73481599998,-1315.0287398767998,34677.868581,28712.1267,2407564.9943999997,558291.3525,1579166.9685,497676.8628,3563.9193119399997,23772.69,1993384.08,462246.75,1307497.95,412059.96,2950.8071579999996,167148946.56,38760246.0,109636124.39999999,34551990.72,247430.644656,8988131.25,25423571.25,8012277.0,57376.80585,71912387.25,22663297.8,162294.39369,7142372.64,51147.324071999996,366.27167071559995,19683.0,1650456.0,382725.0,1082565.0,341172.0,2443.1706,138393792.0,32092200.0,90775080.0,28607904.0,204864.3792,7441875.0,21049875.0,6633900.0,47506.094999999994,59541075.0,18764460.0,134374.383,5913648.0,42348.2904,303.26081292,11604575744.0,2690990400.0,7611658560.0,2398825728.0,17178257.5744,624015000.0,1765071000.0,556264800.0,3983474.0399999996,4992629400.0,1573434720.0,11267540.855999999,495870336.0,3550982.5727999997,25428.980757439997,144703125.0,409303125.0,128992500.0,923729.625,1157743125.0,364864500.0,2612835.2249999996,114987600.0,823438.98,5896.738028999999,3274759125.0,1032045300.0,7390591.0649999995,325250640.0,2329155.9719999996,16679.3447106,102503232.0,734037.0336,5256.52075728,37.642529200743994,149100.0
-118.28,33.98,19.0,883.0,313.0,726.0,277.0,0.9809,13990.1584,-4019.1544,-2247.32,-104441.24,-37021.64,-85871.28,-32763.56,-116.020852,1154.6403999999998,645.6199999999999,30004.339999999997,10635.74,24669.479999999996,9412.46,33.330982,361.0,16777.0,5947.0,13794.0,5263.0,18.6371,779689.0,276379.0,641058.0,244591.0,866.1347,97969.0,227238.0,86701.0,307.0217,527076.0,201102.0,712.1334,76729.0,271.7093,0.96216481,-1654755.935552,475385.58243199997,265813.00960000005,12353309.8672,4378919.5792,10156854.9984,3875273.8768,13722.94637456,-136570.86651199998,-76363.93359999999,-3548913.3351999996,-1257995.3272,-2917906.0943999994,-1113305.7688,-3942.38855096,-42699.08,-1984383.56,-703411.16,-1631554.32,-622507.64,-2204.396188,-92221614.92,-32690108.12,-75824340.24,-28930223.48,-102446.412316,-11587773.32,-26877710.64,-10254994.28,-36314.526676,-62342549.28,-23786344.56,-84231.138552,-9075506.12,-32137.776004,-113.8048537268,39234.68079199999,21938.167599999993,1019547.4731999998,361402.44519999996,838268.9303999998,319835.39079999994,1132.58676836,12266.779999999999,570082.46,202079.05999999997,468720.11999999994,178836.74,633.2886579999999,26493832.22,9391358.42,21783150.84,8311202.179999999,29431.257105999997,3328986.6199999996,7721547.239999999,2946099.9799999995,10432.597366,17910042.479999997,6833445.959999999,24198.292932,2607251.42,9232.682013999998,32.6943602438,6859.0,318763.0,112993.0,262086.0,99997.0,354.1049,14814091.0,5251201.0,12180102.0,4647229.0,16456.5593,1861411.0,4317522.0,1647319.0,5833.4123,10014444.0,3820938.0,13530.5346,1457851.0,5162.476699999999,18.28113139,688465387.0,244042657.0,566054214.0,215973853.0,764796.9401,86506627.0,200651154.0,76556983.0,271100.1611,465408108.0,177573066.0,628813.7922,67751707.0,239919.3119,849.59152723,30664297.0,71125494.0,27137413.0,96097.7921,164974788.0,62944926.0,222897.75420000002,24016177.0,85045.0109,301.15758553,382657176.0,146000052.0,517008.8484,55705254.0,197260.95179999998,698.5316520599999,21253933.0,75263.4761,266.51965237,0.943787462129,121400.0
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,14035.1409,-4027.98,-4975.74,-150575.37,-35659.47,-68001.78,-36962.64,-370.85848799999997,1156.0,1428.0,43214.0,10234.0,19516.0,10608.0,106.4336,1764.0,53382.0,12642.0,24108.0,13104.0,131.4768,1615441.0,382571.0,729554.0,396552.0,3978.7383999999997,90601.0,172774.0,93912.0,942.2503999999999,329476.0,179088.0,1796.8496,97344.0,976.6848,9.79940416,-1662743.142423,477194.7906,589475.9177999999,17838664.0839,4224577.4109000005,8056170.8766,4378963.9608,43935.60507336,-136951.32,-169175.16,-5119562.58,-1212421.98,-2312060.52,-1256729.76,-12609.188592,-208981.08,-6324165.54,-1497697.74,-2856074.76,-1552430.88,-15576.056496,-191381295.27,-45323186.37,-86430262.38,-46979515.44,-471361.13824799994,-10733500.47,-20468535.78,-11125754.64,-111628.40488799999,-39033021.72,-21216555.36,-212872.772112,-11532343.68,-115707.848256,-1160.9354108352,39304.0,48552.0,1469276.0,347956.0,663544.0,360672.0,3618.7424,59976.0,1814988.0,429828.0,819672.0,445536.0,4470.2112,54924994.0,13007414.0,24804836.0,13482768.0,135277.10559999998,3080434.0,5874316.0,3193008.0,32036.5136,11202184.0,6088992.0,61092.8864,3309696.0,33207.2832,333.17974144,74088.0,2242044.0,530964.0,1012536.0,550368.0,5522.0256,67848522.0,16067982.0,30641268.0,16655184.0,167107.0128,3805242.0,7256508.0,3944304.0,39574.5168,13837992.0,7521696.0,75467.6832,4088448.0,41020.7616,411.57497472,2053225511.0,486247741.0,927263134.0,504017592.0,5056976.506399999,115153871.0,219595754.0,119362152.0,1197600.2584,418763996.0,227620848.0,2283795.8416,123724224.0,1241366.3808,12455.042687359999,27270901.0,52004974.0,28267512.0,283617.37039999996,99172276.0,53905488.0,540851.7296,29300544.0,293982.1248,2949.62065216,189119224.0,102796512.0,1031391.6704000001,55875456.0,560617.0752,5624.85798784,30371328.0,304725.6576,3057.41409792,30.676054782464,340500.0
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,14930.3961,-4617.5601,-6109.5,-118279.92,-23827.05,-56451.78,-22482.96,-364.663836,1428.0841,1889.5,36580.72,7369.05,17458.98,6953.36,112.780476,2500.0,48400.0,9750.0,23100.0,9200.0,149.22,937024.0,188760.0,447216.0,178112.0,2888.8992,38025.0,90090.0,35880.0,581.958,213444.0,85008.0,1378.7928,33856.0,549.1296,8.90664336,-1824345.099459,564219.668619,746519.8049999999,14452623.4248,2911427.2394999997,6897842.998199999,2747192.8824,44558.27412084,-174497.59617900001,-230878.005,-4469798.1768000005,-900424.2195,-2133312.7662,-849631.0584,-13780.646362439998,-305475.0,-5913996.0,-1191352.5,-2822589.0,-1124148.0,-18233.1918,-114494962.56,-23064584.4,-54645323.04,-21763505.28,-352994.59324799996,-4646274.75,-11008097.1,-4384177.2,-71109.44802,-26080722.36,-10387127.52,-168474.692232,-4136864.64,-67098.14582399999,-1088.3027521584,53967.298139,71404.205,1382385.4088,278476.3995,659774.8542,262767.4744,4261.97418804,94475.0,1829036.0,368452.5,872949.0,347668.0,5639.0238,35410136.96,7133240.399999999,16900292.64,6730852.4799999995,109171.500768,1436964.75,3404501.1,1355905.2,21992.192819999997,8066048.76,3212452.32,52104.579911999994,1279418.24,20751.607583999998,336.5820525744,125000.0,2420000.0,487500.0,1155000.0,460000.0,7461.0,46851200.0,9438000.0,22360800.0,8905600.0,144444.96,1901250.0,4504500.0,1794000.0,29097.899999999998,10672200.0,4250400.0,68939.64,1692800.0,27456.48,445.332168,907039232.0,182719680.0,432905088.0,172412416.0,2796454.4255999997,36808200.0,87207120.0,34731840.0,563335.3439999999,206613792.0,82287744.0,1334671.4304,32772608.0,531557.4528,8621.63077248,7414875.0,17567550.0,6996600.0,113481.81,41621580.0,16576560.0,268864.59599999996,6601920.0,107080.272,1736.7954552,98611128.0,39273696.0,637002.2736,15641472.0,253697.87519999998,4114.86923232,6229504.0,101039.8464,1638.82237824,26.580986443584,179900.0
-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,14165.7604,-4216.8786,-4641.78,-241967.66,-44037.4,-113783.12,-45108.58,-377.72187199999996,1255.2848999999999,1381.77,72029.19,13109.1,33871.08,13427.97,112.440648,1521.0,79287.0,14430.0,37284.0,14781.0,123.7704,4133089.0,752210.0,1943548.0,770507.0,6451.9288,136900.0,353720.0,140230.0,1174.232,913936.0,362324.0,3033.9616,143641.0,1202.7944,10.071736959999999,-1686008.8028079998,501892.89097199996,552464.6555999999,28798990.8932,5241331.348,13542466.9424,5368823.1916000005,44956.45720543999,-149404.00879799997,-164458.2654,-8572914.1938,-1560245.082,-4031335.9416,-1598196.9893999998,-13382.685924959998,-181029.41999999998,-9436738.74,-1717458.5999999999,-4437541.68,-1759234.6199999999,-14731.153008,-491920252.78,-89528034.2,-231321082.95999998,-91705743.14,-767908.5657759999,-16293838.0,-42099754.4,-16690174.6,-139757.09264,-108776662.72,-43123802.48,-361102.109632,-17096151.82,-143156.589488,-1198.7381329792,44474.744006999994,48956.1111,2551994.2017,464455.413,1200052.3644,475752.97709999996,3983.77215864,53889.03,2809138.41,511254.9,1320972.1199999999,523690.83,4385.185272,146435343.27,26650800.3,68859905.64,27299063.01,228591.83738399998,4850367.0,12532299.6,4968348.9,41603.03976,32380752.48,12837139.32,107493.259488,5089200.63,42615.005592,356.84164049279997,59319.0,3092193.0,562770.0,1454076.0,576459.0,4827.0455999999995,161190471.0,29336190.0,75798372.0,30049773.0,251625.22319999998,5339100.0,13795080.0,5468970.0,45795.047999999995,35643504.0,14130636.0,118324.5024,5601999.0,46908.9816,392.79774144,8402569937.0,1529242930.0,3951233084.0,1566440731.0,13116771.2504,278317700.0,719112760.0,285087590.0,2387213.656,1858031888.0,736604692.0,6168043.9328000005,292022153.0,2445281.0152,20475.841239679998,50653000.0,130876400.0,51885100.0,434465.83999999997,338156320.0,134059880.0,1122565.7920000001,53147170.0,445033.928,3726.5426752,873722816.0,346381744.0,2900467.2896000003,137320796.0,1149871.4464,9628.58053376,54439939.0,455859.0776,3817.1883078399997,31.963664416255998,70700.0
-117.29,33.12,4.0,1380.0,322.0,755.0,286.0,4.7961,13756.9441,-3884.6448,-469.16,-161860.2,-37767.380000000005,-88553.95000000001,-33544.94,-562.534569,1096.9343999999999,132.48,45705.6,10664.64,25005.6,9472.32,158.84683199999998,16.0,5520.0,1288.0,3020.0,1144.0,19.1844,1904400.0,444360.0,1041900.0,394680.0,6618.618,103684.0,243110.0,92092.0,1544.3442,570025.0,215930.0,3621.0555,81796.0,1371.6846,23.00257521,-1613551.9734890002,455629.98859200004,55027.7764,18984582.858000003,4429736.000200001,10386492.795500003,3934486.0126000005,65979.67959801001,-128659.435776,-15538.5792,-5360809.824,-1250855.6256,-2932906.824,-1111008.4128,-18631.144925279998,-1876.64,-647440.8,-151069.52000000002,-354215.80000000005,-134179.76,-2250.138276,-223367076.0,-52118984.400000006,-122204451.0,-46292017.2,-776297.7052200001,-12161096.360000001,-28514371.900000002,-10801470.68,-181136.13121800002,-66858232.25,-25326429.700000003,-424713.59959500004,-9593852.84,-160884.886734,-2697.9720463809003,36330.46732799999,4387.7375999999995,1513769.4719999998,353212.87679999997,828185.4719999998,313723.2384,5261.007075839999,529.92,182822.4,42658.56,100022.4,37889.28,635.3873279999999,63073727.99999999,14717203.2,34507728.0,13071801.6,219208.62816,3434014.0799999996,8051803.199999999,3050087.0399999996,51148.679904,18879228.0,7151601.6,119929.35815999999,2709083.52,45430.193952,761.8452909552,64.0,22080.0,5152.0,12080.0,4576.0,76.7376,7617600.0,1777440.0,4167600.0,1578720.0,26474.472,414736.0,972440.0,368368.0,6177.3768,2280100.0,863720.0,14484.222,327184.0,5486.7384,92.01030084,2628072000.0,613216800.0,1437822000.0,544658400.0,9133692.84,143083920.0,335491800.0,127086960.0,2131194.996,786634500.0,297983400.0,4997056.59,112878480.0,1892924.7480000001,31743.5537898,33386248.0,78281420.0,29653624.0,497278.8324,183548050.0,69529460.0,1165979.871,26338312.0,441682.4412,7406.82921762,430368875.0,163027150.0,2733896.9025,61755980.0,1035621.873,17366.94428355,23393656.0,392301.7956,6578.73651006,110.322650964681,168800.0
-117.94,33.64,18.0,1867.0,426.0,871.0,399.0,2.6221,13909.8436,-3967.5016,-2122.92,-220193.97999999998,-50242.44,-102725.74,-47058.06,-309.250474,1131.6496,605.52,62805.880000000005,14330.64,29300.44,13422.36,88.20744400000001,324.0,33606.0,7668.0,15678.0,7182.0,47.1978,3485689.0,795342.0,1626157.0,744933.0,4895.4607000000005,181476.0,371046.0,169974.0,1117.0146,758641.0,347529.0,2283.8491,159201.0,1046.2179,6.87540841,-1640526.954184,467927.138704,250377.18480000002,25969678.001199998,5925593.3736000005,12115473.775600001,5550027.596399999,36473.00090356,-133466.75382399998,-71415.0288,-7407325.4872,-1690155.6816,-3455693.8935999996,-1583033.1384,-10403.185945360001,-38212.56,-3963491.64,-904363.9199999999,-1849063.32,-847045.08,-5566.508532,-411102160.65999997,-93802635.48,-191788956.57999998,-87857398.02,-577370.634958,-21403279.44,-43761165.24,-20046733.56,-131740.701924,-89474119.53999999,-40987570.26,-269357.162854,-18776165.94,-123390.93912600001,-810.8856678754,38068.692544,20369.6928,2112789.8032,482082.72959999996,985666.8016,451528.1904,2967.29841616,10899.36,1130505.84,257951.52000000002,527407.92,241602.48,1587.733992,117258577.96000001,26755304.88,54703921.480000004,25059546.12,164683.29794800002,6104852.64,12481987.44,5717925.36,37576.371144,25520683.240000002,11690875.56,76828.683724,5355521.64,35194.770156000006,231.28873891240002,5832.0,604908.0,138024.0,282204.0,129276.0,849.5604000000001,62742402.0,14316156.0,29270826.0,13408794.0,88118.29260000002,3266568.0,6678828.0,3059532.0,20106.2628,13655538.0,6255522.0,41109.2838,2865618.0,18831.9222,123.75735138,6507781363.0,1484903514.0,3036035119.0,1390789911.0,9139825.1269,338815692.0,692742882.0,317341458.0,2085466.2582,1416382747.0,648836643.0,4263946.2697,297228267.0,1953288.8193,12836.38750147,77308776.0,158065596.0,72408924.0,475848.2196,323181066.0,148047354.0,972919.7165999999,67819626.0,445688.82540000003,2928.92398266,660776311.0,302697759.0,1989232.5661,138664071.0,911255.7909000001,5988.48072511,63521199.0,417440.94210000004,2743.2879555900004,18.028008391861,272000.0
